EmployeeID,JobRole,CurrentSkill
772,Laboratory Technician,Monitoring
772,Laboratory Technician,Reading Comprehension
772,Laboratory Technician,Database software
772,Laboratory Technician,Laboratory information management system LIMS
772,Laboratory Technician,Email software
772,Laboratory Technician,Microsoft Access
772,Laboratory Technician,Linux
772,Laboratory Technician,Critical Thinking
773,Research Scientist,Ada
773,Research Scientist,Active Learning
773,Research Scientist,Amazon Elastic Compute Cloud EC2
773,Research Scientist,Mathematics
775,Manufacturing Director,Adobe InDesign
775,Manufacturing Director,Adobe After Effects
775,Manufacturing Director,Apple Final Cut Pro
775,Manufacturing Director,Adobe Photoshop
775,Manufacturing Director,Critical Thinking
775,Manufacturing Director,ABB Optimize IT Predict & Control
776,Manager,Adobe Creative Cloud software
776,Manager,ActionWare
776,Manager,Speaking
776,Manager,Active Listening
776,Manager,ADP Workforce Now
776,Manager,Critical Thinking
776,Manager,Adobe Acrobat
776,Manager,Adobe Photoshop
776,Manager,Reading Comprehension
776,Manager,Monitoring
780,Research Scientist,Active Learning
780,Research Scientist,Advanced numerical software
780,Research Scientist,Ada
780,Research Scientist,Critical Thinking
780,Research Scientist,Mathematics
780,Research Scientist,Reading Comprehension
780,Research Scientist,Algorithmic software
780,Research Scientist,Active Listening
780,Research Scientist,Amazon Elastic Compute Cloud EC2
780,Research Scientist,3D graphics software
781,Sales Executive,Act!
781,Sales Executive,Adobe ActionScript
781,Sales Executive,Apple Keynote
781,Sales Executive,Adobe Acrobat
781,Sales Executive,Speaking
781,Sales Executive,Reading Comprehension
781,Sales Executive,Critical Thinking
781,Sales Executive,Active Listening
781,Sales Executive,Monitoring
781,Sales Executive,Airtable
783,Sales Representative,Adobe Dreamweaver
783,Sales Representative,Critical Thinking
783,Sales Representative,Adobe Acrobat
783,Sales Representative,3M Post-it App
783,Sales Representative,Adobe Creative Cloud software
783,Sales Representative,Reading Comprehension
783,Sales Representative,Speaking
784,Research Scientist,Algorithmic software
784,Research Scientist,Ada
784,Research Scientist,Advanced numerical software
784,Research Scientist,Reading Comprehension
784,Research Scientist,Active Listening
784,Research Scientist,Active Learning
785,Sales Executive,Adobe ActionScript
785,Sales Executive,Act!
785,Sales Executive,Speaking
785,Sales Executive,Adobe Creative Cloud software
785,Sales Executive,Adobe Acrobat
785,Sales Executive,Critical Thinking
785,Sales Executive,Airtable
785,Sales Executive,Monitoring
786,Sales Executive,Active Listening
786,Sales Executive,Monitoring
786,Sales Executive,Adobe ActionScript
786,Sales Executive,Airtable
786,Sales Executive,Reading Comprehension
786,Sales Executive,Act!
786,Sales Executive,Speaking
786,Sales Executive,Apple Keynote
787,Manager,Active Listening
787,Manager,ADP Workforce Now
787,Manager,Speaking
787,Manager,Reading Comprehension
787,Manager,Adobe Acrobat
787,Manager,Monitoring
787,Manager,Adobe Creative Cloud software
787,Manager,ActionWare
787,Manager,Critical Thinking
789,Sales Executive,Monitoring
789,Sales Executive,Apple Keynote
789,Sales Executive,Act!
789,Sales Executive,Adobe ActionScript
789,Sales Executive,Critical Thinking
789,Sales Executive,Reading Comprehension
789,Sales Executive,Active Listening
789,Sales Executive,Adobe Creative Cloud software
789,Sales Executive,Speaking
791,Research Scientist,Amazon Elastic Compute Cloud EC2
791,Research Scientist,Active Learning
791,Research Scientist,Mathematics
791,Research Scientist,Algorithmic software
791,Research Scientist,Active Listening
791,Research Scientist,Critical Thinking
792,Laboratory Technician,Critical Thinking
792,Laboratory Technician,Laboratory information management system LIMS
792,Laboratory Technician,C++
792,Laboratory Technician,Linux
793,Healthcare Representative,Speaking
793,Healthcare Representative,Adobe Acrobat
793,Healthcare Representative,Alteer Office
793,Healthcare Representative,AcuStaf
793,Healthcare Representative,Monitoring
793,Healthcare Representative,Reading Comprehension
793,Healthcare Representative,Critical Thinking
793,Healthcare Representative,American Medical Association CodeManager
796,Sales Executive,Act!
796,Sales Executive,Speaking
796,Sales Executive,Adobe Acrobat
796,Sales Executive,Critical Thinking
796,Sales Executive,Airtable
796,Sales Executive,Reading Comprehension
796,Sales Executive,Active Listening
796,Sales Executive,Adobe Creative Cloud software
797,Research Scientist,Amazon DynamoDB
797,Research Scientist,Critical Thinking
797,Research Scientist,Active Learning
797,Research Scientist,Advanced numerical software
797,Research Scientist,Mathematics
797,Research Scientist,3D graphics software
797,Research Scientist,Reading Comprehension
799,Manufacturing Director,ABB Optimize IT Predict & Control
799,Manufacturing Director,Adobe Photoshop
799,Manufacturing Director,Reading Comprehension
799,Manufacturing Director,Adobe After Effects
799,Manufacturing Director,Monitoring
799,Manufacturing Director,Adobe Acrobat
799,Manufacturing Director,Speaking
799,Manufacturing Director,Active Listening
799,Manufacturing Director,Adobe InDesign
799,Manufacturing Director,Critical Thinking
800,Sales Executive,Apple Keynote
800,Sales Executive,Airtable
800,Sales Executive,Reading Comprehension
800,Sales Executive,Monitoring
800,Sales Executive,Critical Thinking
800,Sales Executive,Adobe Creative Cloud software
802,Research Scientist,Active Learning
802,Research Scientist,3D graphics software
802,Research Scientist,Active Listening
802,Research Scientist,Reading Comprehension
802,Research Scientist,Advanced numerical software
802,Research Scientist,Mathematics
803,Manufacturing Director,Monitoring
803,Manufacturing Director,ABB Optimize IT Predict & Control
803,Manufacturing Director,Active Listening
803,Manufacturing Director,Apple Final Cut Pro
803,Manufacturing Director,Reading Comprehension
803,Manufacturing Director,Adobe Photoshop
803,Manufacturing Director,Adobe After Effects
804,Research Scientist,Amazon DynamoDB
804,Research Scientist,Active Listening
804,Research Scientist,Mathematics
804,Research Scientist,Critical Thinking
804,Research Scientist,Ada
804,Research Scientist,3D graphics software
804,Research Scientist,Amazon Elastic Compute Cloud EC2
804,Research Scientist,Reading Comprehension
804,Research Scientist,Active Learning
805,Sales Representative,3M Post-it App
805,Sales Representative,ACT! Premium
805,Sales Representative,Adobe Dreamweaver
805,Sales Representative,Speaking
805,Sales Representative,Writing
805,Sales Representative,Adobe Acrobat
806,Laboratory Technician,Science
806,Laboratory Technician,Linux
806,Laboratory Technician,Database software
806,Laboratory Technician,Microsoft Access
806,Laboratory Technician,Writing
806,Laboratory Technician,Monitoring
806,Laboratory Technician,C++
807,Healthcare Representative,Alteer Office
807,Healthcare Representative,American Medical Association CodeManager
807,Healthcare Representative,Critical Thinking
807,Healthcare Representative,Monitoring
807,Healthcare Representative,Active Listening
807,Healthcare Representative,Reading Comprehension
807,Healthcare Representative,3DGrid HIPAA Checkup
807,Healthcare Representative,Allscripts healthcare automation software
807,Healthcare Representative,AcuStaf
808,Sales Executive,Reading Comprehension
808,Sales Executive,Monitoring
808,Sales Executive,Active Listening
808,Sales Executive,Critical Thinking
808,Sales Executive,Apple Keynote
808,Sales Executive,Adobe Creative Cloud software
808,Sales Executive,Airtable
809,Manager,Adobe Acrobat
809,Manager,Act!
809,Manager,Monitoring
809,Manager,Reading Comprehension
809,Manager,Adobe Creative Cloud software
809,Manager,Speaking
809,Manager,ADP Workforce Now
809,Manager,Adobe Photoshop
809,Manager,Critical Thinking
811,Laboratory Technician,Microsoft Access
811,Laboratory Technician,Monitoring
811,Laboratory Technician,Laboratory information management system LIMS
811,Laboratory Technician,Science
811,Laboratory Technician,C++
811,Laboratory Technician,Linux
812,Laboratory Technician,Writing
812,Laboratory Technician,Critical Thinking
812,Laboratory Technician,C++
812,Laboratory Technician,Reading Comprehension
812,Laboratory Technician,Science
813,Laboratory Technician,Writing
813,Laboratory Technician,Monitoring
813,Laboratory Technician,Reading Comprehension
813,Laboratory Technician,C++
813,Laboratory Technician,Email software
813,Laboratory Technician,Database software
813,Laboratory Technician,Linux
813,Laboratory Technician,Microsoft Access
815,Research Director,Active Listening
815,Research Director,Graphics software
815,Research Director,IBM Lotus 1-2-3
815,Research Director,Reading Comprehension
815,Research Director,ESRI ArcGIS software
815,Research Director,Critical Thinking
815,Research Director,Adobe Photoshop
815,Research Director,Writing
816,Laboratory Technician,Laboratory information management system LIMS
816,Laboratory Technician,Critical Thinking
816,Laboratory Technician,Linux
816,Laboratory Technician,Monitoring
816,Laboratory Technician,Database software
816,Laboratory Technician,Microsoft Access
817,Research Director,Adobe Acrobat
817,Research Director,Clinical trial management software
817,Research Director,Graphics software
817,Research Director,Active Listening
817,Research Director,Reading Comprehension
817,Research Director,Adobe Photoshop
817,Research Director,Writing
817,Research Director,Critical Thinking
819,Sales Executive,Critical Thinking
819,Sales Executive,Apple Keynote
819,Sales Executive,Adobe Acrobat
819,Sales Executive,Adobe Creative Cloud software
819,Sales Executive,Act!
819,Sales Executive,Adobe ActionScript
820,Manager,ActionWare
820,Manager,Reading Comprehension
820,Manager,Active Listening
820,Manager,Critical Thinking
820,Manager,ADP Workforce Now
820,Manager,Monitoring
820,Manager,Speaking
820,Manager,Adobe Acrobat
820,Manager,Adobe Creative Cloud software
823,Manufacturing Director,Speaking
823,Manufacturing Director,Critical Thinking
823,Manufacturing Director,ABB Optimize IT Predict & Control
823,Manufacturing Director,Reading Comprehension
823,Manufacturing Director,Monitoring
823,Manufacturing Director,Adobe Photoshop
823,Manufacturing Director,Apple Final Cut Pro
823,Manufacturing Director,Adobe Acrobat
823,Manufacturing Director,Adobe InDesign
824,Research Scientist,3D graphics software
824,Research Scientist,Active Learning
824,Research Scientist,Critical Thinking
824,Research Scientist,Amazon Elastic Compute Cloud EC2
824,Research Scientist,Amazon DynamoDB
824,Research Scientist,Advanced numerical software
824,Research Scientist,Ada
824,Research Scientist,Mathematics
824,Research Scientist,Active Listening
824,Research Scientist,Algorithmic software
825,Research Director,IBM Lotus 1-2-3
825,Research Director,Adobe Photoshop
825,Research Director,Critical Thinking
825,Research Director,Science
825,Research Director,Reading Comprehension
825,Research Director,Adobe Acrobat
825,Research Director,Writing
825,Research Director,Clinical trial management software
825,Research Director,ESRI ArcGIS software
826,Research Scientist,Reading Comprehension
826,Research Scientist,3D graphics software
826,Research Scientist,Active Learning
826,Research Scientist,Ada
826,Research Scientist,Critical Thinking
827,Manufacturing Director,Speaking
827,Manufacturing Director,Monitoring
827,Manufacturing Director,Active Listening
827,Manufacturing Director,Critical Thinking
827,Manufacturing Director,Apple Final Cut Pro
827,Manufacturing Director,Reading Comprehension
827,Manufacturing Director,Adobe Photoshop
827,Manufacturing Director,Adobe InDesign
828,Research Scientist,Advanced numerical software
828,Research Scientist,Reading Comprehension
828,Research Scientist,3D graphics software
828,Research Scientist,Amazon DynamoDB
828,Research Scientist,Mathematics
828,Research Scientist,Active Learning
828,Research Scientist,Ada
829,Human Resources,Speaking
829,Human Resources,Critical Thinking
829,Human Resources,Writing
829,Human Resources,Adobe Human Capital Application Solution Accelerator
829,Human Resources,Adobe InDesign
829,Human Resources,Adobe Dreamweaver
829,Human Resources,Active Listening
830,Manufacturing Director,Critical Thinking
830,Manufacturing Director,Reading Comprehension
830,Manufacturing Director,Adobe InDesign
830,Manufacturing Director,Active Listening
830,Manufacturing Director,Monitoring
830,Manufacturing Director,Adobe After Effects
830,Manufacturing Director,Adobe Acrobat
830,Manufacturing Director,Adobe Photoshop
